Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",高屏,細懸浮微粒,150,2019-01-22,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",高屏,細懸浮微粒,130,2019-01-21,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",雲嘉南,細懸浮微粒,140,2019-01-23,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",雲嘉南,細懸浮微粒,100,2019-01-22,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",雲嘉南,細懸浮微粒,100,2019-01-21,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",中部,細懸浮微粒,100,2019-01-23,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",中部,細懸浮微粒,100,2019-01-22,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",中部,細懸浮微粒,90,2019-01-21,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",竹苗,細懸浮微粒,70,2019-01-23,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",竹苗,細懸浮微粒,80,2019-01-22,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",竹苗,細懸浮微粒,70,2019-01-21,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",北部,細懸浮微粒,65,2019-01-23,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",北部,細懸浮微粒,70,2019-01-22,,,2019-01-21 10:30
"1.今(21)日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，中部以北、東半部地區受降雨洗除作用影響，污染物濃度降低。依09時監測結果，北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級，污染物濃度持續降低；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r2.氣象局21日09時資料：21日受大陸冷氣團以及華南雲雨帶東移影響，東北風偏強，水平擴散條件轉好，大陸霾害影響減弱，空氣品質恢復正常，中部以北、東半部地區受降雨洗除作用影響，污染物濃度偏低。北部、宜蘭、花東空品區為「良好」等級；竹苗、中部、雲嘉南空品區以及澎湖地區為「普通」等級；高屏空品區為「橘色提醒」等級；馬祖以及金門地區由於降雨情況不明顯，仍受大陸霾害影響，空氣品質為「紅色警示」等級。\r3.22日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭以及花東空品區為「良好」等級；北部、竹苗、中部及雲嘉南空品區為「普通」等級為主；高屏空品區為「橘色提醒」等級。\r4.23日受大陸冷氣團影響，中部以北、東半部地區及離島有局部短暫雨。宜蘭及花東空品區為「良好」等級；北部以及竹苗空品區為「普通」等級；中部、雲嘉南、高屏空品區為「橘色提醒」等級。",北部,,50,2019-01-21,,,2019-01-21 10:30
